applicant_id,age,mothly_income,investment_income,savings_account_balance,checking_account_balance,credit_card_balance,other_loans_balance,loan_amount_requested,installment,loan_date,loan_purpose,state,city,credit_score,loan_amount,interest_rate,loan_term,employment_status,employment_duration,marital_status,dependents,education_level,residential_status,years_at_residence,bank_account_age,previous_defaults,default
A10018,43,17369.32,1261.37,8288.85,25337.23,12093.85,16173.32,62524.34,4746.79,2044-09-09,Car,IL,Lake Angel,619.0,479700.69,0.0892,60,Employed,4,Single,2,Masters,Rented,2,3,1,0
A10019,55,2575.8,3166.74,18896.46,30327.39,18923.69,2129.04,8181.44,2380.39,2044-09-10,Personal,FL,North Roseburgh,704.0,374245.72,0.1975,36,Employed,10,Married,3,Bachelors,Owned,11,7,0,1
A10020,61,11240.54,361.87,27697.69,16539.63,14472.76,49404.82,14641.72,2752.66,2044-09-11,Home,TX,East Louis,378.0,414549.39,0.067,36,Employed,4,Married,2,Bachelors,Mortgaged,3,18,0,0
A10021,43,11479.39,538.21,99528.06,46295.9,9069.04,29950.87,55656.83,864.7,2044-09-12,Education,NY,New Georgeton,782.0,450646.86,0.0739,36,Employed,16,Single,4,Bachelors,Owned,23,11,0,0
A10022,25,17422.99,3235.18,41685.98,13503.06,7337.61,11377.01,18936.12,4598.28,2044-09-13,Home,NY,South Christopherchester,830.0,236129.66,0.0728,36,Self-Employed,10,Single,1,Masters,Mortgaged,9,2,2,0
A10023,22,3305.78,3778.84,50170.85,32484.78,3810.54,24556.19,50370.43,2633.94,2044-09-14,Education,IL,North Roger,953.0,437666.65,0.1016,36,Self-Employed,13,Single,4,Masters,Owned,22,15,0,0
A10024,32,5948.24,1607.75,76969.68,24796.35,15122.8,19877.02,69312.9,2691.42,2044-09-15,Personal,TX,Fieldsfort,826.0,69660.95,0.1606,24,Employed,12,Single,0,Bachelors,Owned,1,16,2,0
A10025,33,9020.96,2448.37,63641.56,13333.67,2248.5,47568.26,81167.4,2922.63,2044-09-16,Education,TX,Jenniferchester,478.0,172769.84,0.1973,24,Self-Employed,14,Single,1,PhD,Owned,28,4,1,0
A10026,18,17518.07,4728.56,84142.07,9442.69,1227.87,24633.05,15157.67,3860.14,2044-09-17,Car,FL,Sloanstad,827.0,174020.59,0.135,12,Unemployed,14,Single,0,Bachelors,Rented,26,12,2,0
A10027,33,18869.34,4727.72,48643.35,47828.11,2096.57,24233.38,74446.01,1094.47,2044-09-18,Education,TX,Perezborough,608.0,22702.43,0.135,24,Employed,1,Single,0,Bachelors,Rented,8,8,1,0
A10028,54,19865.41,1537.51,97217.77,28064.57,4858.11,39729.99,36955.42,4717.41,2044-09-19,Car,NY,New Melindaport,322.0,97705.94,0.1197,12,Self-Employed,9,Married,2,High School,Rented,8,11,0,1
A10029,20,19245.08,4049.94,79681.24,30209.55,12542.47,19545.58,68214.36,959.48,2044-09-20,Personal,NY,Henryport,975.0,365696.3,0.1833,12,Employed,10,Single,1,PhD,Rented,1,1,2,0
A10030,69,1609.92,2969.72,40136.54,39144.77,17226.6,9825.92,15383.18,1067.33,2044-09-21,Car,NY,East Donnaberg,957.0,234011.12,0.0864,60,Unemployed,0,Married,1,High School,Owned,12,12,0,0
A10031,64,2382.6,4877.42,38127.18,4061.33,19852.45,38419.94,52002.34,160.8,2044-09-22,Personal,NY,Jonathanport,754.0,300351.66,0.0623,36,Employed,0,Divorced,1,Bachelors,Owned,2,6,2,0
A10032,48,4230.73,2388.07,92949.12,35688.21,14629.68,45505.43,83918.67,196.45,2044-09-23,Home,FL,West Julie,388.0,309569.11,0.0689,60,Employed,11,Single,4,PhD,Owned,3,7,0,0
A10033,30,7953.95,3873.53,68441.56,8257.01,2919.54,2286.31,11536.71,2201.32,2044-09-24,Personal,NY,Lake David,539.0,109382.07,0.1762,36,Employed,2,Single,4,High School,Owned,0,3,2,0
A10034,33,16853.48,3840.69,62143.36,37024.05,5554.1,42995.0,82940.4,996.56,2044-09-25,Car,NY,Cynthiafurt,535.0,463623.71,0.0588,12,Employed,13,Single,4,PhD,Owned,24,2,2,0
A10035,60,18014.14,2487.16,75783.06,7066.43,2639.73,21893.16,45824.07,1138.32,2044-09-26,Home,IL,Davidsonshire,472.0,74245.5,0.1149,12,Self-Employed,9,Single,0,Masters,Rented,29,1,2,0
A10036,38,4956.44,3978.15,56083.38,41624.68,2311.04,14456.67,82503.89,4940.85,2044-09-27,Car,FL,Powersville,306.0,6583.98,0.0847,24,Employed,12,Single,1,Bachelors,Rented,4,9,1,0
A10037,19,12963.79,1305.2,15916.68,34050.81,11354.65,1959.02,95880.38,4653.64,2044-09-28,Personal,FL,Port Lisa,660.0,135483.26,0.0612,48,Employed,5,Single,0,Bachelors,Rented,17,15,1,0
A10038,44,18471.2,611.27,31921.55,19294.51,18134.46,10276.14,16805.61,1680.02,2044-09-29,Home,TX,South Martinfurt,383.0,255790.77,0.1273,36,Employed,1,Single,1,Masters,Mortgaged,2,13,2,0
A10039,55,10079.04,2125.82,55794.49,17941.72,13686.53,16643.49,67782.39,1781.47,2044-09-30,Personal,TX,Joneston,512.0,88070.55,0.1754,48,Employed,8,Single,0,Masters,Owned,5,13,0,0
A10040,43,3415.56,4718.15,1816.78,7447.35,16013.0,3534.21,24274.55,1531.28,2044-10-01,Education,CA,Port Jasonmouth,676.0,387829.92,0.0843,12,Employed,19,Married,1,Bachelors,Owned,22,11,2,0
A10041,55,9969.55,2503.72,43735.07,45202.67,10161.94,9439.5,14419.87,4422.93,2044-10-02,Education,NY,Lake Christinemouth,770.0,108829.83,0.0504,36,Employed,8,Married,0,PhD,Owned,11,14,1,1
A10042,63,8452.21,3176.3,75580.29,5926.46,9506.42,36842.02,63180.18,581.6,2044-10-03,Car,NY,Marshallfurt,601.0,477415.44,0.1359,12,Unemployed,19,Married,4,Bachelors,Owned,14,8,2,0
A10043,42,12186.67,3120.81,16423.4,23603.87,18749.69,34343.04,11690.38,2962.02,2044-10-04,Education,IL,Joshuastad,844.0,356347.04,0.1558,24,Unemployed,10,Married,3,Masters,Rented,25,0,1,0
A10044,28,9615.19,662.86,6455.9,11825.92,14439.29,38491.95,47052.08,1012.88,2044-10-05,Education,FL,West Alexander,333.0,428428.39,0.125,12,Employed,3,Married,2,PhD,Mortgaged,7,19,0,0
A10045,25,1820.9,1951.48,83602.91,49816.38,9186.82,8262.89,63959.48,3814.95,2044-10-06,Education,FL,Desireeton,890.0,276368.76,0.05,48,Employed,5,Married,3,High School,Owned,28,15,2,0
A10046,25,19888.96,3534.69,61727.39,29292.2,6651.65,2151.51,50463.44,3193.66,2044-10-07,Car,IL,Lake Sharon,646.0,278932.85,0.0308,48,Employed,6,Married,4,Bachelors,Rented,25,6,2,0
A10047,50,11555.49,4859.95,17657.9,7479.23,1862.55,23429.49,70009.86,2000.43,2044-10-08,Personal,FL,Emilyfort,619.0,487519.07,0.0447,24,Employed,5,Married,1,Masters,Rented,3,0,2,0
A10048,24,10262.17,840.09,80630.5,33378.2,16419.66,17139.24,80339.79,580.73,2044-10-09,Education,IL,Diazhaven,933.0,62977.14,0.1869,24,Self-Employed,16,Divorced,1,High School,Rented,24,6,2,0
A10049,55,19160.42,2052.21,65812.95,49580.45,3386.47,38836.65,87352.4,3860.3,2044-10-10,Education,NY,South Melaniefort,743.0,292524.01,0.1282,12,Employed,7,Single,0,High School,Owned,5,15,1,0
A10050,38,4383.42,475.47,33411.93,30252.16,10300.32,26941.34,56427.35,477.48,2044-10-11,Personal,NY,North Ginaburgh,564.0,38695.64,0.0934,12,Unemployed,16,Married,4,PhD,Rented,24,4,2,0
A10051,25,5000.9,1211.88,37619.63,22868.95,12745.58,46559.02,28386.42,1441.34,2044-10-12,Education,IL,Davidmouth,548.0,495151.64,0.0611,48,Unemployed,6,Married,3,High School,Owned,8,18,0,1
A10052,68,16448.27,1883.8,15588.82,14663.51,14881.56,3060.32,51456.52,1342.86,2044-10-13,Home,NY,Port Kathryn,975.0,317227.06,0.1488,24,Self-Employed,1,Single,0,High School,Owned,28,1,1,0
A10053,38,6325.37,2703.22,83525.56,4606.17,1666.87,18183.82,39381.17,2934.77,2044-10-14,Personal,TX,Bakerview,564.0,46011.25,0.1599,48,Self-Employed,6,Single,3,Masters,Rented,11,10,2,0
A10054,37,16285.7,1152.83,50900.67,11412.31,213.72,20262.03,23366.63,2617.29,2044-10-15,Personal,TX,East Kelly,842.0,146590.45,0.1673,24,Self-Employed,2,Married,2,Masters,Owned,22,15,2,0
A10055,25,6523.37,1137.81,55701.91,27681.04,14120.17,6294.47,53377.67,1470.74,2044-10-16,Personal,CA,Jeremiahmouth,600.0,446063.13,0.0331,60,Self-Employed,11,Single,1,Masters,Owned,27,6,0,0
A10056,63,2113.97,3889.15,88349.19,37689.28,9087.83,29150.79,3242.83,2208.84,2044-10-17,Education,IL,South Jimmy,738.0,45347.22,0.1609,60,Employed,10,Divorced,1,Masters,Owned,10,16,2,0
A10057,48,11064.77,4813.21,1583.06,43896.54,3622.71,2010.12,60950.93,2238.2,2044-10-18,Education,FL,New James,761.0,140699.04,0.0572,60,Employed,3,Divorced,1,High School,Owned,10,17,2,0
A10058,67,5138.7,1618.06,6692.31,39685.61,19640.55,35636.26,82338.78,2910.44,2044-10-19,Home,FL,South Tinaland,797.0,254944.97,0.1654,24,Employed,17,Divorced,1,Bachelors,Rented,18,17,0,0
A10059,46,15520.16,3439.96,16157.9,6273.26,15827.08,1872.16,99944.14,4501.37,2044-10-20,Car,CA,West David,724.0,491374.81,0.0557,36,Employed,14,Married,1,Masters,Mortgaged,11,8,2,0
A10060,65,13362.19,1290.4,3003.78,38672.99,11570.26,43673.6,92246.23,795.47,2044-10-21,Car,TX,Sheltonview,877.0,108107.58,0.0716,60,Employed,13,Married,2,Bachelors,Owned,5,1,2,0
A10061,26,18586.65,4639.76,65815.62,29080.23,14042.14,3251.35,9891.78,2832.71,2044-10-22,Personal,IL,Figueroaside,874.0,397222.82,0.1622,48,Self-Employed,15,Single,3,High School,Rented,21,9,2,0
A10062,32,15985.28,3364.51,63387.95,23455.38,3100.47,22817.47,17080.51,190.06,2044-10-23,Home,CA,New Courtney,930.0,174716.64,0.137,60,Self-Employed,17,Married,0,Masters,Mortgaged,20,16,2,0
A10063,47,4844.36,4013.38,21080.19,28638.21,19244.5,7769.27,14725.82,3521.28,2044-10-24,Home,TX,Lake Lisastad,921.0,9585.29,0.0359,48,Unemployed,0,Single,1,PhD,Rented,29,5,1,0
A10064,43,16302.93,246.77,14940.64,403.77,19927.34,6656.11,56276.8,3237.93,2044-10-25,Car,IL,Allisonport,918.0,392176.59,0.0582,12,Unemployed,18,Married,1,High School,Rented,21,5,2,0
A10065,27,13372.14,2992.53,14568.47,3386.51,12968.91,36060.78,5547.66,3500.68,2044-10-26,Education,NY,Arthurtown,676.0,247475.76,0.0693,24,Employed,1,Single,3,High School,Rented,9,3,2,0
A10066,46,13875.61,2638.06,95324.14,26292.46,13366.25,38712.55,93762.28,2427.22,2044-10-27,Personal,TX,New Brittanymouth,927.0,242555.37,0.1734,12,Employed,14,Married,0,Bachelors,Rented,17,15,2,0
A10067,33,16896.86,1464.98,69350.45,8680.96,14089.17,36959.95,7121.83,1015.61,2044-10-28,Car,IL,North Hannah,838.0,338461.04,0.1344,12,Employed,14,Divorced,3,Masters,Rented,15,11,2,1
A10068,53,12115.75,1312.15,58542.88,27277.05,13315.72,20199.59,39733.8,2295.6,2044-10-29,Car,TX,Lake Jaredton,491.0,327037.59,0.0613,60,Unemployed,19,Married,3,Bachelors,Mortgaged,19,1,0,0
A10069,37,10121.07,2900.12,32248.69,17710.68,8770.82,49539.3,89503.01,215.63,2044-10-30,Personal,TX,Morriston,804.0,329855.43,0.0734,48,Employed,4,Single,1,High School,Rented,14,19,2,0
A10070,62,13277.86,3532.43,43304.32,45370.6,10813.52,16998.45,94889.45,1969.04,2044-10-31,Car,CA,Cherylfurt,487.0,166184.93,0.1073,60,Employed,3,Married,2,High School,Rented,6,10,2,0
A10071,54,7012.21,165.86,8940.59,47484.17,5654.52,12263.98,47063.79,4209.02,2044-11-01,Personal,NY,South Sherryview,611.0,292335.93,0.0442,24,Unemployed,16,Married,3,High School,Owned,12,11,1,0
A10072,39,4878.05,2837.01,99815.19,48989.21,8936.96,49825.27,49354.72,1759.07,2044-11-02,Home,IL,Lake Carrie,626.0,439456.83,0.1002,48,Employed,17,Divorced,4,Bachelors,Owned,5,11,0,0
A10073,24,12906.88,852.3,75508.55,44946.9,8722.07,48863.84,63981.53,2999.6,2044-11-03,Education,TX,Moniqueview,487.0,447082.9,0.1649,36,Employed,12,Married,0,Bachelors,Mortgaged,24,9,1,0
A10074,40,5826.19,701.81,62145.32,49294.54,5762.81,29591.8,41356.24,1379.46,2044-11-04,Education,FL,Morganville,520.0,205390.76,0.0972,48,Self-Employed,18,Married,1,High School,Owned,13,17,2,0
A10075,58,2978.43,3115.6,58776.72,35307.36,15734.1,10451.96,33141.47,757.67,2044-11-05,Personal,NY,Burnstown,765.0,120428.93,0.1636,60,Self-Employed,6,Married,3,PhD,Rented,4,14,0,0
A10076,57,1510.25,1554.35,50431.44,48027.11,8193.44,11924.94,74203.27,2652.52,2044-11-06,Education,TX,East Christinaview,883.0,42112.54,0.1362,12,Employed,17,Single,1,High School,Rented,27,10,0,0
A10077,46,12753.91,2204.4,25742.74,32089.62,11034.31,26044.27,59940.47,275.24,2044-11-07,Education,FL,West Annaport,989.0,429589.88,0.0987,12,Self-Employed,9,Married,4,High School,Rented,19,15,1,0
A10078,33,8199.75,1799.99,22639.04,40460.71,3121.81,38805.16,48685.44,4531.95,2044-11-08,Car,CA,Markchester,498.0,86871.61,0.1819,36,Employed,6,Married,0,Bachelors,Owned,16,2,2,0
A10079,55,15417.75,3241.68,54953.25,6595.5,9499.34,3872.71,10977.95,3908.19,2044-11-09,Education,IL,Andersenmouth,387.0,161917.02,0.1051,36,Employed,2,Single,4,Masters,Mortgaged,0,15,1,0
A10080,45,8440.76,2350.6,7020.08,34129.98,15229.11,34383.52,7817.3,4989.8,2044-11-10,Education,NY,Kellyview,743.0,406882.51,0.1549,24,Employed,5,Single,3,PhD,Owned,10,18,0,0
A10081,65,10491.06,4817.29,7447.08,46555.17,8890.51,5155.54,51570.71,4966.61,2044-11-11,Education,NY,Wongville,641.0,392819.65,0.1659,36,Employed,5,Married,3,High School,Owned,6,12,1,1
A10082,55,9031.07,1761.91,56081.36,27002.41,11154.83,42205.54,62323.74,3672.03,2044-11-12,Education,IL,Middletonport,447.0,220034.87,0.1857,24,Self-Employed,14,Single,1,PhD,Owned,22,14,2,0
A10083,48,13535.63,3701.42,91981.2,9340.99,14034.13,26605.91,66093.66,3905.79,2044-11-13,Home,TX,Fisherstad,689.0,348350.43,0.0772,24,Self-Employed,14,Single,2,High School,Owned,28,8,1,0
A10084,31,8088.57,1286.46,91427.19,26344.43,7779.51,49484.7,89594.12,2687.65,2044-11-14,Personal,IL,Schroederbury,427.0,123112.29,0.0642,24,Self-Employed,1,Single,1,High School,Rented,26,4,1,0
A10085,50,19329.7,2543.77,1082.83,35347.05,7065.65,37649.11,81806.26,1170.86,2044-11-15,Home,IL,Jenkinston,435.0,465294.82,0.1062,48,Unemployed,2,Married,2,Bachelors,Rented,2,6,0,0
A10086,26,18818.72,2762.85,10739.42,38489.42,1714.84,24861.43,14935.46,4061.2,2044-11-16,Personal,NY,Sanfordstad,555.0,476086.13,0.1788,48,Employed,9,Divorced,0,Bachelors,Owned,24,9,2,0
A10087,44,17188.52,1645.55,58307.77,26185.1,11645.45,7058.86,79648.66,1421.5,2044-11-17,Education,TX,Jessicafurt,932.0,471362.78,0.086,12,Employed,19,Single,3,PhD,Mortgaged,16,7,0,1
A10088,41,18525.56,2358.9,84847.57,10868.4,14139.17,27119.78,67954.01,3284.93,2044-11-18,Education,IL,Nicolebury,506.0,313406.05,0.0765,60,Employed,9,Divorced,1,Bachelors,Owned,24,16,0,0
A10089,30,9809.08,1396.39,95444.91,46334.44,11625.05,5722.24,82974.86,3681.3,2044-11-19,Education,TX,South Heatherstad,321.0,40385.13,0.0361,48,Employed,15,Divorced,2,Bachelors,Owned,28,19,1,0
A10090,43,11423.96,30.0,86058.22,38680.87,5670.51,45258.12,84492.11,2865.03,2044-11-20,Home,CA,South Fernando,334.0,308680.02,0.1491,48,Unemployed,3,Married,0,High School,Owned,17,0,0,0
A10091,46,15228.71,1078.24,67761.31,13534.42,5246.74,11503.39,35207.73,3347.36,2044-11-21,Car,NY,Johnmouth,597.0,213799.21,0.149,60,Employed,5,Married,0,Bachelors,Owned,1,2,0,0
A10092,68,14378.7,3500.32,20052.51,40590.65,3189.75,43268.33,27063.62,1535.27,2044-11-22,Education,NY,Lake Laurenborough,392.0,200620.03,0.1718,12,Self-Employed,3,Single,2,Bachelors,Owned,10,7,0,1
A10093,66,17977.55,3854.82,7262.15,17393.13,939.82,15195.13,55710.77,3826.53,2044-11-23,Home,CA,South Fernandoshire,427.0,18857.83,0.1143,24,Employed,16,Married,0,Bachelors,Rented,19,15,1,0
A10094,60,14752.12,1401.01,4751.58,15621.57,8537.56,11094.93,30562.16,4723.39,2044-11-24,Personal,IL,East Josephbury,838.0,437652.97,0.1814,60,Employed,5,Single,4,Bachelors,Owned,0,11,0,1
A10095,45,19960.87,2040.21,61207.68,43153.83,3210.41,15211.81,35618.85,2471.63,2044-11-25,Car,CA,East Nicholas,624.0,429567.29,0.0446,12,Employed,8,Married,0,Bachelors,Owned,25,0,0,0
A10096,45,7947.36,186.83,3618.86,43661.76,13815.95,35377.71,7846.85,692.79,2044-11-26,Home,CA,East Leeshire,808.0,165307.78,0.1257,48,Employed,1,Married,2,PhD,Rented,7,19,2,0
A10097,25,16910.46,1185.31,73924.0,19924.07,19234.66,26260.78,99145.01,3136.62,2044-11-27,Education,NY,East Jamie,675.0,488932.94,0.1111,24,Employed,9,Single,3,Masters,Rented,25,11,0,1
A10098,40,14406.24,3896.1,71247.07,446.14,1469.63,5373.62,31620.4,1772.92,2044-11-28,Car,FL,Huangport,743.0,72210.24,0.1826,24,Employed,11,Single,2,High School,Owned,6,12,0,0
A10099,46,14290.65,3029.93,7961.08,9328.28,17859.12,6852.95,78227.26,2153.62,2044-11-29,Education,NY,Ashleyport,834.0,418414.04,0.1844,12,Employed,18,Single,1,Bachelors,Owned,23,9,0,0
A10100,22,7527.96,1028.85,90662.24,45464.82,13154.32,18926.48,99322.67,842.96,2044-11-30,Home,CA,Craigton,823.0,312781.21,0.196,48,Employed,15,Married,4,High School,Owned,2,1,2,0
A10101,59,16033.63,1287.21,52192.93,44937.47,17205.58,16927.18,96943.48,3166.36,2044-12-01,Home,NY,Greenberg,540.0,245446.15,0.0899,60,Employed,9,Single,3,Bachelors,Mortgaged,20,14,1,0
A10102,24,18156.96,4084.01,90443.86,22667.24,3099.18,42586.77,63754.43,3957.52,2044-12-02,Home,FL,New Scottburgh,738.0,481931.81,0.0945,24,Self-Employed,15,Single,4,Bachelors,Rented,18,6,0,0
A10103,59,5543.15,1045.42,90161.01,15205.84,18129.64,28612.66,54327.48,3855.56,2044-12-03,Car,CA,South Cameronmouth,797.0,293610.21,0.0628,36,Employed,2,Married,2,High School,Owned,23,2,2,0
A10104,53,13071.69,1670.79,19703.41,15137.41,19157.44,9335.75,31618.37,4970.02,2044-12-04,Personal,NY,Lake Bonnieton,507.0,417701.75,0.1563,24,Self-Employed,11,Single,0,Bachelors,Owned,23,8,1,1
A10105,58,8754.49,3321.79,38057.76,44859.74,18134.28,1417.15,86289.17,1139.76,2044-12-05,Car,IL,East Jesusstad,966.0,119942.79,0.1716,36,Self-Employed,4,Married,2,Bachelors,Owned,12,3,0,0
A10106,44,19806.64,2805.56,13462.63,16236.67,15709.99,5118.16,34461.52,4579.3,2044-12-06,Personal,CA,Mullinsfort,364.0,20962.59,0.1749,24,Unemployed,10,Married,1,High School,Rented,15,1,1,0
A10107,63,10358.41,2304.35,77497.8,25579.01,1806.09,35020.58,11565.66,3689.83,2044-12-07,Personal,FL,Sheriberg,606.0,109535.65,0.1984,12,Employed,10,Single,4,Bachelors,Rented,4,13,1,0
A10108,19,5723.92,4498.71,50412.49,36550.55,4414.62,42354.86,30115.74,3566.68,2044-12-08,Home,NY,New Patrick,759.0,494228.41,0.1256,48,Employed,16,Married,1,High School,Owned,11,12,0,1
A10109,42,8564.37,1098.55,92880.76,10474.05,18262.7,39126.9,32194.64,3450.42,2044-12-09,Personal,CA,East Maureen,755.0,282856.37,0.0664,60,Employed,10,Married,1,Bachelors,Rented,6,12,2,0
A10110,26,13596.01,3707.1,20821.52,12691.95,4588.49,39493.77,72130.05,2737.99,2044-12-10,Car,NY,Lewisberg,530.0,421733.61,0.1322,60,Employed,11,Single,4,Masters,Owned,25,0,0,0
A10111,44,2907.65,795.32,68836.77,17903.09,6954.28,13048.05,17784.65,1955.38,2044-12-11,Home,TX,New Lori,827.0,344065.01,0.0916,12,Employed,9,Single,4,Bachelors,Rented,12,18,1,1
A10112,18,12666.64,3078.67,98923.68,32711.17,1009.54,49454.3,32369.46,4722.39,2044-12-12,Home,CA,New Jessicafort,304.0,81449.5,0.0867,48,Employed,3,Single,3,PhD,Owned,16,5,1,1
A10113,40,18727.66,4353.12,66538.13,40874.53,12561.86,4320.43,8582.06,840.33,2044-12-13,Home,CA,South Leslie,933.0,61272.05,0.1491,60,Employed,12,Married,3,High School,Owned,25,3,0,1
A10114,27,17231.71,2289.51,6877.39,27335.29,11266.02,41054.77,84991.71,962.31,2044-12-14,Car,TX,Normafort,470.0,245264.01,0.0645,12,Employed,10,Single,4,High School,Owned,11,0,1,0
A10115,59,2751.96,3621.47,58842.43,6646.44,19235.43,4840.86,72752.77,181.9,2044-12-15,Car,NY,Lake Brandon,792.0,471342.91,0.1226,24,Self-Employed,1,Single,3,High School,Mortgaged,8,6,1,0
A10116,69,19877.71,4101.97,17984.27,22312.28,17846.89,13376.57,44311.21,3722.99,2044-12-16,Personal,IL,Port Patrick,356.0,70862.24,0.054,12,Employed,0,Single,2,Bachelors,Rented,14,8,0,1
A10117,42,14426.45,680.13,3050.28,6384.54,10118.88,24770.7,43571.51,4480.53,2044-12-17,Education,IL,Port Meganborough,396.0,253449.68,0.1814,36,Unemployed,2,Married,1,Masters,Mortgaged,2,13,1,0
A10118,20,4502.2,3529.13,33496.07,4414.86,12186.75,2667.04,17470.81,1011.62,2044-12-18,Car,IL,Valeriechester,987.0,381099.62,0.0451,24,Employed,5,Single,1,Bachelors,Owned,2,1,0,1
A10119,23,1729.7,4599.21,26610.41,29480.84,8263.94,19708.57,39062.84,268.66,2044-12-19,Education,TX,New Davidbury,989.0,44082.0,0.1884,48,Employed,17,Married,0,Bachelors,Owned,6,10,0,0
A10120,23,4668.73,2881.85,78877.09,47810.61,2649.18,17505.72,90775.69,1296.11,2044-12-20,Education,FL,Rickyfurt,813.0,206454.22,0.1999,48,Employed,8,Married,4,Bachelors,Rented,8,2,0,0
A10121,19,17006.25,930.61,37368.05,41880.59,17355.81,32358.6,14727.14,4429.97,2044-12-21,Personal,CA,West Emmaborough,439.0,270325.91,0.07,24,Employed,5,Single,4,PhD,Rented,26,15,2,1
A10122,35,1900.33,634.71,73295.88,38723.56,10990.77,35900.67,76737.81,179.3,2044-12-22,Home,FL,Tommyport,669.0,59265.73,0.0458,12,Employed,9,Married,0,High School,Mortgaged,16,18,0,1
A10123,40,5813.23,1298.68,1623.9,36352.8,8507.84,4524.77,5670.41,595.67,2044-12-23,Car,CA,Larsonshire,722.0,329804.66,0.0354,36,Employed,18,Married,1,High School,Rented,9,16,1,0
A10124,19,15510.15,517.57,1481.21,44856.39,1369.31,1903.42,31856.28,222.44,2044-12-24,Personal,FL,West Derek,,370685.41,0.0548,48,Employed,16,Married,1,PhD,Rented,3,2,0,0
A10125,29,12343.04,2566.97,2931.35,37641.75,13307.67,38794.57,84846.82,4721.44,2044-12-25,Personal,FL,Sheltonchester,746.0,321545.81,0.1856,60,Employed,16,Single,0,Masters,Mortgaged,29,0,2,0
A10126,39,15980.61,348.52,21935.84,31343.87,7993.3,26399.57,45053.39,763.97,2044-12-26,Car,TX,South Savannahside,311.0,41706.23,0.1541,12,Employed,8,Single,2,Bachelors,Rented,8,5,0,0
A10127,54,15303.78,1117.02,37398.78,18234.0,5073.92,26731.84,70566.71,4512.05,2044-12-27,Personal,TX,Monicastad,973.0,8241.24,0.0457,60,Employed,17,Single,0,High School,Rented,4,18,2,1
A10128,37,2436.13,2199.55,60784.58,5047.19,17535.07,49035.83,11250.63,2419.85,2044-12-28,Education,FL,East Brandi,916.0,400272.17,0.1934,48,Unemployed,16,Married,2,Bachelors,Owned,25,5,2,0
A10129,56,18011.46,2369.57,98591.39,23051.67,3672.64,21887.08,68659.15,2034.8,2044-12-29,Home,CA,Lake Jeffrey,461.0,247532.58,0.1413,48,Employed,5,Married,0,Bachelors,Owned,8,3,0,0
A10130,41,5700.09,2826.99,35440.96,46239.21,10300.4,9809.63,82083.04,2189.91,2044-12-30,Personal,NY,Normanbury,316.0,284767.67,0.188,48,Unemployed,8,Single,0,High School,Mortgaged,2,1,0,0
A10131,65,11737.76,3528.07,5565.89,29155.01,15915.12,34032.06,80719.34,2151.48,2044-12-31,Personal,FL,West Kurtstad,329.0,453952.92,0.1513,12,Employed,12,Single,4,Bachelors,Owned,14,10,2,1
A10132,37,13419.33,236.14,19490.02,9225.21,16981.5,40783.9,44448.11,1774.48,2045-01-01,Personal,TX,Kennethshire,385.0,281786.28,0.0939,36,Self-Employed,17,Single,3,High School,Owned,7,0,1,0
A10133,18,4619.62,403.1,89785.18,32451.17,16374.11,25118.04,90509.98,4072.92,2045-01-02,Personal,CA,New Jared,720.0,130520.62,0.0415,24,Employed,18,Married,1,Bachelors,Rented,29,8,0,0
A10134,18,19560.28,304.3,69937.92,23273.11,17932.53,34590.73,57922.52,2589.18,2045-01-03,Home,NY,Emmafurt,507.0,226566.45,0.0328,12,Self-Employed,9,Married,4,Bachelors,Rented,15,14,0,0
A10135,34,10530.89,2115.75,79020.08,46569.0,2847.15,25696.57,81969.3,4955.81,2045-01-04,Home,FL,Lake Kathrynland,581.0,244985.31,0.1337,36,Employed,14,Single,4,High School,Owned,25,15,0,0
